index_oligo,OHE_pos13_T
18603,0
18604,1
18605,0
18606,0
18607,1
18608,1
18609,1
18610,1
18611,1
18612,0
18613,0
18614,0
18615,0
18616,1
18617,0
18618,0
18619,0
18620,0
18621,0
18622,0
18623,0
18624,0
18625,0
18626,0
18627,0
18628,0
18629,0
18630,0
18631,0
18632,0
18633,0
18634,0
18635,0
18636,0
18637,0
18638,0
18639,0
18640,1
18641,0
18642,0
18643,1
18644,0
18645,0
18646,0
18647,1
18648,0
18649,1
18650,1
18651,0
18652,0
18653,1
18654,0
18655,0
18656,0
18657,0
18658,0
18659,0
18660,0
18661,1
18662,0
18663,0
18664,1
18665,0
18666,0
18667,1
18668,1
18669,1
18670,0
18671,0
18672,0
18673,0
18674,1
18675,0
18676,0
18677,0
18678,0
18679,1
18680,0
18681,0
18682,1
18683,0
18684,0
18685,1
18686,1
18687,0
18688,0
18689,0
18690,0
18691,0
18692,0
18693,0
18694,0
18695,0
18696,0
18697,0
18698,1
18699,0
18700,1
18701,1
18702,1
18703,1
18704,1
18705,0
18706,1
18707,0
18708,0
18709,0
18710,0
18711,0
18712,1
18713,0
18714,0
18715,1
18716,0
18717,0
18718,0
18719,1
18720,0
18721,0
18722,0
18723,0
18724,0
18725,0
18726,0
18727,0
18728,0
18729,1
18730,0
18731,0
18732,0
18733,0
18734,0
18735,0
18736,0
18737,0
18738,1
18739,1
18740,0
18741,0
18742,0
18743,0
18744,0
18745,1
18746,0
18747,1
18748,0
18749,0
18750,1
18751,1
18752,0
18753,0
18754,1
18755,0
18756,0
18757,0
18758,0
18759,1
18760,1
18761,0
18762,1
18763,0
18764,1
18765,0
18766,0
18767,0
18768,1
18769,1
18770,0
18771,0
18772,0
18773,0
18774,0
18775,0
18776,0
18777,0
18778,0
18779,0
18780,0
18781,0
18782,0
18783,0
18784,1
18785,0
18786,0
18787,1
18788,0
18789,0
18790,0
18791,1
18792,1
18793,0
18794,0
18795,0
18796,1
18797,0
18798,0
18799,0
18800,0
18801,0
18802,0
18803,0
18804,1
18805,0
18806,1
18807,0
18808,1
18809,0
18810,0
18811,0
18812,0
18813,1
18814,1
18815,0
18816,0
18817,0
18818,0
18819,1
18820,0
18821,1
18822,0
18823,0
18824,0
18825,0
18826,0
18827,0
18828,0
18829,0
18830,0
18831,0
18832,1
18833,0
18834,0
18835,0
18836,1
18837,0
18838,0
18839,1
18840,0
18841,0
18842,0
18843,0
18844,0
18845,0
18846,0
18847,0
18848,0
18849,0
18850,0
18851,0
18852,0
18853,1
18854,0
18855,1
18856,0
18857,0
18858,0
18859,0
18860,0
18861,0
18862,0
18863,1
18864,0
18865,1
18866,0
18867,1
18868,0
18869,1
18870,0
18871,0
18872,0
18873,0
18874,0
18875,0
18876,1
18877,0
18878,0
18879,0
18880,0
18881,0
18882,0
18883,0
18884,0
18885,0
18886,0
18887,0
18888,0
18889,1
18890,1
18891,0
18892,0
18893,0
18894,0
18895,0
18896,1
18897,0
18898,1
18899,0
18900,0
18901,0
18902,0
18903,1
18904,0
18905,0
18906,0
18907,1
18908,1
18909,0
18910,0
18911,1
18912,0
18913,0
18914,0
18915,0
18916,0
18917,1
18918,1
18919,0
18920,1
18921,0
18922,0
18923,0
18924,0
18925,1
18926,0
18927,0
18928,0
18929,1
18930,1
18931,0
18932,0
18933,0
18934,1
18935,0
18936,0
18937,0
18938,0
18939,0
18940,0
18941,0
18942,0
18943,0
18944,0
18945,0
18946,0
18947,1
18948,0
18949,1
18950,1
18951,0
18952,0
18953,0
18954,0
18955,0
18956,0
18957,0
18958,0
18959,0
18960,0
18961,0
18962,0
18963,0
18964,0
18965,0
18966,1
18967,0
18968,1
18969,0
18970,0
18971,0
18972,0
18973,0
18974,0
18975,0
18976,0
18977,0
18978,0
18979,1
18980,0
18981,0
18982,0
18983,1
18984,1
18985,0
18986,0
18987,1
18988,1
18989,1
18990,1
18991,0
18992,1
18993,0
18994,0
18995,1
18996,0
18997,1
18998,0
18999,0
19000,0
19001,0
19002,0
19003,0
19004,0
19005,0
19006,1
19007,0
19008,0
19009,0
19010,0
19011,0
19012,0
19013,0
19014,1
19015,0
19016,0
19017,0
19018,0
19019,0
19020,0
19021,0
19022,0
19023,0
19024,0
19025,0
19026,0
19027,0
19028,1
19029,0
19030,0
19031,0
19032,0
19033,0
19034,0
19035,0
19036,1
19037,0
19038,1
19039,1
19040,0
19041,0
19042,0
19043,1
19044,0
19045,0
19046,0
19047,0
19048,0
19049,0
19050,0
19051,0
19052,0
19053,0
19054,1
19055,0
19056,0
19057,1
19058,1
19059,0
19060,0
19061,0
19062,0
19063,0
19064,0
19065,0
19066,0
19067,1
19068,1
19069,0
19070,1
19071,0
19072,1
19073,0
19074,0
19075,1
19076,0
19077,0
19078,0
19079,0
19080,0
19081,0
19082,1
19083,0
19084,0
19085,1
19086,0
19087,0
19088,0
19089,0
19090,0
19091,0
19092,0
19093,0
19094,0
19095,0
19096,0
19097,0
19098,1
19099,1
19100,0
19101,0
19102,0
19103,0
19104,0
19105,0
19106,0
19107,0
19108,0
19109,0
19110,0
19111,0
19112,0
19113,1
19114,1
19115,0
19116,0
19117,0
19118,0
19119,0
19120,1
19121,0
19122,1
19123,0
19124,0
19125,1
19126,1
19127,0
19128,0
19129,1
19130,1
19131,0
19132,1
19133,0
19134,1
19135,0
19136,0
19137,1
19138,1
19139,0
19140,0
19141,0
19142,0
19143,0
19144,0
19145,0
19146,0
19147,0
19148,0
19149,0
19150,0
19151,0
19152,1
19153,0
19154,0
19155,1
19156,0
19157,0
19158,1
19159,1
19160,0
19161,0
19162,1
19163,0
19164,0
19165,0
19166,0
19167,0
19168,0
19169,0
19170,0
19171,0
19172,0
19173,0
19174,0
19175,0
19176,0
19177,1
19178,1
19179,1
19180,0
19181,0
19182,0
19183,0
19184,0
19185,0
19186,0
19187,1
19188,1
19189,1
19190,0
19191,0
19192,0
19193,0
19194,0
19195,0
19196,0
19197,0
19198,1
19199,0
19200,1
19201,0
19202,1
19203,0
19204,0
19205,0
19206,1
19207,0
19208,0
19209,1
19210,0
19211,1
19212,0
19213,1
19214,1
19215,0
19216,0
19217,0
19218,0
19219,0
19220,1
19221,0
19222,1
19223,0
19224,1
19225,1
19226,0
19227,0
19228,0
19229,0
19230,0
19231,0
19232,1
19233,0
19234,0
19235,1
19236,0
19237,0
19238,0
19239,1
19240,1
19241,1
19242,1
19243,0
19244,0
19245,1
19246,1
19247,0
19248,1
19249,1
19250,0
19251,0
19252,0
19253,0
19254,1
19255,0
19256,1
19257,0
19258,0
19259,1
19260,0
19261,0
19262,0
19263,1
19264,1
19265,1
19266,0
19267,0
19268,0
19269,0
19270,1
19271,1
19272,1
19273,0
19274,1
19275,0
19276,1
19277,1
19278,0
19279,1
19280,1
19281,0
19282,1
19283,1
19284,0
19285,0
19286,1
19287,0
19288,1
19289,1
19290,0
19291,1
19292,0
19293,0
19294,1
19295,1
19296,0
19297,0
19298,1
19299,0
19300,0
19301,0
19302,0
19303,0
19304,0
19305,1
19306,0
19307,0
19308,1
19309,0
19310,0
19311,1
19312,0
19313,0
19314,0
19315,0
19316,0
19317,0
19318,1
19319,0
19320,0
19321,1
19322,0
19323,0
19324,0
19325,0
19326,0
19327,1
19328,1
19329,1
19330,0
19331,0
19332,0
19333,1
19334,1
19335,0
19336,1
19337,1
19338,0
19339,1
19340,1
19341,0
19342,1
19343,1
19344,0
19345,0
19346,0
19347,0
19348,0
19349,1
19350,0
19351,1
19352,0
19353,0
19354,0
19355,0
19356,0
19357,0
19358,0
19359,1
19360,0
19361,0
19362,1
19363,1
19364,1
19365,0
19366,1
19367,0
19368,0
19369,0
19370,0
19371,0
19372,0
19373,0
19374,1
19375,0
19376,1
19377,1
19378,0
19379,1
19380,1
19381,0
19382,1
19383,1
19384,0
19385,1
19386,1
19387,1
19388,0
19389,0
19390,0
19391,0
19392,0
19393,1
19394,0
19395,1
19396,1
19397,1
19398,0
19399,0
19400,1
19401,1
19402,0
19403,1
19404,0
19405,1
19406,0
19407,0
19408,0
19409,0
19410,0
19411,0
19412,0
19413,1
19414,1
19415,0
19416,0
19417,0
19418,1
19419,0
19420,0
19421,0
19422,0
19423,0
19424,0
19425,0
19426,0
19427,1
19428,0
19429,0
19430,0
19431,0
19432,1
19433,0
19434,0
19435,0
19436,0
19437,1
19438,0
19439,1
19440,0
19441,1
19442,0
19443,1
19444,0
19445,0
19446,0
19447,0
19448,1
19449,0
19450,0
19451,0
19452,1
19453,0
19454,0
19455,0
19456,0
19457,0
19458,1
19459,0
19460,0
19461,1
19462,1
19463,0
19464,0
19465,0
19466,0
19467,0
19468,1
19469,0
19470,0
19471,0
19472,0
19473,0
19474,1
19475,1
19476,0
19477,1
19478,0
19479,1
19480,1
19481,0
19482,0
19483,0
19484,1
19485,1
19486,0
19487,0
19488,0
19489,0
19490,1
19491,1
19492,0
19493,0
19494,0
19495,1
19496,0
19497,0
19498,1
19499,0
19500,0
19501,0
19502,0
19503,0
19504,0
19505,1
19506,0
19507,1
19508,0
19509,0
19510,0
19511,0
19512,1
19513,1
19514,0
19515,0
19516,0
19517,1
19518,0
19519,0
19520,1
19521,0
19522,0
19523,1
19524,0
19525,0
19526,1
19527,0
19528,0
19529,0
19530,0
19531,0
19532,0
19533,0
19534,1
19535,0
19536,0
19537,0
19538,1
19539,0
19540,0
19541,0
19542,1
19543,0
19544,0
19545,0
19546,0
19547,0
19548,0
19549,1
19550,0
19551,0
19552,0
19553,0
19554,0
19555,0
19556,0
19557,1
19558,0
19559,0
19560,1
19561,0
19562,0
19563,1
19564,1
19565,0
19566,1
19567,0
19568,1
19569,0
19570,1
19571,1
19572,0
19573,1
19574,0
19575,0
19576,1
19577,1
19578,1
19579,1
19580,0
19581,1
19582,0
19583,0
19584,0
19585,0
19586,0
19587,0
19588,0
19589,0
19590,1
19591,0
19592,0
19593,0
19594,0
19595,0
19596,1
19597,0
19598,0
19599,1
19600,0
19601,0
19602,0
19603,0
19604,0
19605,1
19606,0
19607,0
19608,0
19609,1
19610,1
19611,0
19612,0
19613,0
19614,0
19615,0
19616,0
19617,1
19618,1
19619,0
19620,0
19621,0
19622,0
19623,1
19624,1
19625,0
19626,0
19627,0
19628,0
19629,0
19630,0
19631,0
19632,0
19633,0
19634,1
19635,0
19636,0
19637,0
19638,0
19639,1
19640,0
19641,0
19642,0
19643,1
19644,0
19645,1
19646,0
19647,0
19648,0
19649,0
19650,1
19651,0
19652,0
19653,0
19654,0
19655,0
19656,0
19657,0
19658,1
19659,0
19660,0
19661,1
19662,0
19663,0
19664,0
19665,0
19666,0
19667,0
19668,0
19669,0
19670,1
19671,1
19672,0
19673,0
19674,0
19675,0
19676,0
19677,0
19678,1
19679,0
19680,0
19681,0
19682,1
19683,0
19684,0
19685,0
19686,1
19687,0
19688,1
19689,0
19690,0
19691,1
19692,0
19693,1
19694,0
19695,0
19696,0
19697,1
19698,1
19699,0
19700,1
19701,0
19702,1
19703,1
19704,0
19705,0
19706,0
19707,0
19708,0
19709,0
19710,0
19711,0
19712,1
19713,0
19714,0
19715,0
19716,1
19717,1
19718,1
19719,0
19720,0
19721,1
19722,1
19723,1
19724,0
19725,0
19726,1
19727,0
19728,0
19729,1
19730,0
19731,0
19732,0
19733,0
19734,0
19735,0
19736,0
19737,1
19738,1
19899,0
19900,0
19901,1
19902,0
19903,0
19904,1
19905,1
19906,0
19907,0
19908,0
19909,0
19910,1
19911,0
19912,0
19913,1
19914,0
19915,0
19916,0
19917,1
19918,0
19919,0
19920,1
19921,0
19922,0
19923,1
19924,0
19925,0
19926,0
19927,1
19928,0
19929,0
19930,0
19931,1
19932,1
19933,0
19934,1
19935,1
19936,1
19937,0
19938,0
19939,0
19940,0
19941,0
19942,0
19943,1
19944,0
19945,1
19946,0
19947,0
19948,0
19949,0
19950,0
19951,0
19952,0
19953,1
19954,0
19955,1
19956,1
19957,0
19958,0
19959,0
19960,0
19961,0
19962,0
19963,0
19964,0
19965,1
19966,0
19967,0
19968,0
19969,0
19970,0
19971,0
19972,0
19973,0
19974,1
19975,0
19976,0
19977,0
19978,0
19979,0
19980,0
19981,0
19982,0
19983,0
19984,1
19985,0
19986,0
19987,0
19988,0
19989,0
19990,0
19991,0
19992,0
19993,0
19994,0
19995,0
19996,0
19997,0
19998,0
19999,1
20000,1
20001,0
20002,1
20003,1
20004,0
20005,0
20006,0
20007,0
20008,0
20009,1
20010,0
20011,0
20012,0
20013,1
20014,1
20015,1
20016,1
20017,0
20018,1
20019,1
20020,0
20021,0
20022,0
20023,0
20024,0
20025,1
20026,0
20027,1
20028,0
20029,0
20030,1
20031,1
20032,0
20033,1
20034,1
20035,0
20036,0
20037,0
20038,0
20039,0
20040,1
20041,0
20042,0
20043,0
20044,1
20045,1
20046,1
20047,1
20048,0
20049,1
20050,1
20051,0
20052,0
20053,1
20054,0
20055,0
20056,0
20057,0
20058,0
20059,0
20060,0
20061,0
20062,0
20063,1
20064,0
20065,0
20066,0
20067,1
20068,0
20069,0
20070,0
20071,0
20072,0
20073,1
20074,0
20075,1
20076,1
20077,1
20078,0
20079,0
20080,1
20081,1
20082,1
20083,0
20084,0
20085,0
20086,0
20087,0
20088,0
20089,1
20090,0
20091,0
20092,0
20093,0
20094,1
20095,0
20096,0
20097,0
20098,0
20099,0
20100,0
20101,0
20102,1
20103,0
20104,1
20105,0
20106,0
20107,0
20108,0
20109,0
20110,0
20111,1
20112,0
20113,0
20114,1
20115,0
20116,0
20117,0
20118,1
20119,0
20120,0
20121,0
20122,0
20123,0
20124,0
20125,0
20126,1
20127,0
20128,0
20129,0
20130,0
20131,0
20132,1
20133,0
20134,0
20135,0
20136,0
20137,0
20138,0
20139,0
20140,0
20141,0
20142,1
20143,0
20144,0
20145,0
20146,0
20147,0
20148,0
20149,0
20150,0
20151,0
20152,0
20153,0
20154,0
20155,0
20156,0
20157,1
20158,0
20159,0
20160,0
20161,0
20162,0
20163,0
20164,1
20165,1
20166,0
20167,0
20168,0
20169,0
20170,0
20171,1
20172,0
20173,1
20174,0
20175,0
20176,1
20177,1
20178,0
20179,1
20180,1
20181,0
20182,0
20183,0
20184,0
20185,0
20186,1
20187,0
20188,0
20189,0
20190,1
20191,1
20192,1
20193,1
20194,0
20195,1
20196,1
20197,0
20198,0
20199,0
20200,0
20201,0
20202,1
20203,0
20204,1
20205,0
20206,1
20207,1
20208,0
20209,0
20210,1
20211,0
20212,1
20213,0
20214,0
20215,0
20216,0
20217,0
20218,0
20219,0
20220,0
20221,1
20222,0
20223,0
20224,0
20225,0
20226,0
20227,0
20228,1
20229,1
20230,0
20231,0
20232,0
20233,0
20234,0
20235,0
20236,1
20237,0
20238,0
20239,1
20240,0
20241,0
20242,0
20243,1
20244,0
20245,0
20246,0
20247,0
20248,0
20249,0
20250,0
20251,1
20252,0
20253,0
20254,1
20255,1
20256,0
20257,0
20258,1
20259,0
20260,1
20261,0
20262,0
20263,0
20264,0
20265,1
20266,0
20267,1
20268,1
20269,0
20270,0
20271,0
20272,0
20273,1
20274,0
20275,0
20276,1
20277,0
20278,1
20279,0
20280,1
20281,0
20282,0
20283,0
20284,0
20285,0
20286,1
20287,1
20288,0
20289,0
20290,0
20291,0
20292,1
20293,0
20294,0
20295,0
20296,0
20297,0
20298,1
20299,1
20300,0
20301,1
20302,0
20303,0
20304,1
20305,1
20306,0
20307,0
20308,0
20309,0
20310,0
20311,0
20312,0
20313,0
20314,0
20315,0
20316,0
20317,0
20318,0
20319,1
20320,0
20321,0
20322,0
20323,1
20324,0
20325,0
20326,0
20327,0
20328,0
20329,0
20330,0
20331,1
20332,0
20333,0
20334,0
20335,1
20336,0
20337,0
20338,1
20339,0
20340,0
20341,0
20342,0
20343,0
20344,0
20345,0
20346,0
20347,0
20348,0
20349,0
20350,0
20351,1
20352,0
20353,0
20354,0
20355,0
20356,0
20357,0
20358,0
20359,0
20360,1
20361,0
20362,1
20363,1
20364,1
20365,0
20366,0
20367,0
20368,0
20369,1
20370,0
20371,0
20372,0
20373,0
20374,0
20375,0
20376,1
20377,1
20378,0
20379,1
20380,0
20381,0
20382,0
20383,0
20384,0
20385,1
20386,1
20387,0
20388,0
20389,0
20390,0
20391,0
20392,0
20393,0
20394,0
20395,0
20396,0
20397,0
20398,0
20399,1
20400,0
20401,0
20402,0
20403,0
20404,0
20405,1
20406,1
20407,0
20408,0
20409,0
20410,0
20411,1
20412,0
20413,0
20414,0
20415,0
20416,1
20417,0
20418,0
20419,0
20420,0
20421,1
20422,1
20423,1
20424,0
20425,0
20426,0
20427,0
20428,0
20429,0
20430,0
20431,0
20432,0
20433,1
20434,1
20435,0
20436,0
20437,0
20438,1
20439,0
20440,0
20441,1
20442,1
20443,0
20444,1
20445,1
20446,0
20447,0
20448,0
20449,0
20450,0
20451,0
20452,1
20453,0
20454,0
20455,0
20456,1
20457,1
20458,0
20459,0
20460,1
20461,0
20462,0
20463,0
20464,1
20465,0
20466,0
20467,0
20468,1
20469,1
20470,0
20471,0
20472,0
20473,1
20474,0
20475,1
20476,0
20477,1
20478,0
20479,0
20480,0
20481,0
20482,0
20483,0
20484,1
20485,1
20486,0
20487,0
20488,0
20489,1
20490,1
20491,0
20492,0
20493,0
20494,1
20495,1
20496,1
20497,1
20498,1
20499,1
20500,0
20501,0
20502,1
20503,1
20504,1
20505,0
20506,0
20507,0
20508,0
20509,1
20510,1
20511,0
20512,1
20513,0
20514,1
20515,0
20516,0
20517,0
20518,0
20519,0
20520,0
20521,1
20522,0
20523,0
20524,0
20525,0
20526,0
20527,0
20528,0
20529,1
20530,0
20531,0
20532,0
20533,0
20534,0
20535,0
20536,0
20537,0
20538,0
20539,0
20540,0
20541,0
20542,1
20543,1
20544,0
20545,1
20546,0
20547,0
20548,0
20549,0
20550,1
20551,0
20552,0
20553,1
20554,0
20555,0
20556,0
20557,0
20558,0
20559,0
20560,0
20561,0
20562,0
20563,0
20564,0
20565,0
20566,0
20567,0
20568,0
20569,1
20570,0
20571,1
20572,0
20573,1
20574,0
20575,0
20576,1
20577,0
20578,0
20579,0
20580,0
20581,0
20582,1
20583,0
20584,0
20585,0
20586,0
20587,1
20588,1
20589,0
20590,0
20591,0
20592,1
20593,1
20594,1
20595,1
20596,0
20597,0
20598,0
20599,0
20600,1
20601,1
20602,0
20603,0
20604,0
20605,0
20606,1
20607,1
20608,1
20609,0
20610,0
20611,0
20612,0
20613,0
20614,0
20615,0
20616,1
20617,1
20618,1
20619,0
20620,0
20621,0
20622,1
20623,0
20624,0
20625,1
20626,0
20627,1
20628,1
20629,0
20630,0
20631,0
20632,0
20633,0
20634,1
20635,0
20636,0
20637,0
20638,0
20639,0
20640,0
20641,0
20642,1
20643,1
20644,1
20645,0
20646,1
20647,0
20648,0
20649,0
20650,0
20651,1
20652,1
20653,0
20654,0
20655,0
20656,0
20657,0
20658,1
20659,0
20660,0
20661,0
20662,0
20663,1
20664,0
20665,0
20666,1
20667,0
20668,0
20669,0
20670,0
20671,0
20672,0
20673,0
20674,0
20675,0
20676,0
20677,0
20678,0
20679,1
20680,0
20681,0
20682,0
20683,0
20684,1
20685,1
20686,0
20687,0
20688,0
20689,0
20690,0
20691,0
20692,0
20693,0
20694,1
20695,0
20696,0
20697,1
20698,0
20699,1
20700,0
20701,0
20702,0
20703,0
20704,0
20705,0
20706,0
20707,0
20708,0
20709,0
20710,0
20711,0
20712,1
20713,0
20714,0
20715,0
20716,0
20717,0
20718,1
20719,0
20720,0
20721,0
20722,0
20723,0
20724,0
20725,0
20726,1
20727,1
20728,1
20729,0
20730,0
20731,1
20732,0
20733,1
20734,0
20735,0
20736,1
20737,0
20738,0
20739,0
20740,0
20741,0
20742,0
20743,1
20744,1
20745,1
20746,0
20747,0
20748,1
20749,0
20750,0
20751,0
20752,0
20753,0
20754,0
20755,1
20756,1
20757,0
20758,1
20759,1
20760,0
20761,0
20762,1
20763,1
20764,1
20765,0
20766,0
20767,1
20768,1
20769,1
20770,1
20771,1
20772,1
20773,1
20774,0
20775,1
20776,0
20777,0
20778,0
20779,1
20780,0
20781,0
20782,1
20783,0
20784,0
20785,0
20786,0
20787,1
20788,1
20789,0
20790,0
20791,0
20792,0
20793,1
20794,0
20795,0
20796,0
20797,0
20798,0
20799,0
20800,1
20801,1
20802,0
20803,0
20804,0
20805,0
20806,1
20807,1
20808,1
20809,0
20810,0
20811,0
20812,0
20813,0
20814,1
20815,0
20816,1
20817,1
20818,0
20819,0
20820,1
20821,1
20822,1
20823,0
20824,0
20825,0
20826,0
20827,1
20828,0
20829,1
20830,0
20831,1
20832,0
20833,0
20834,0
20835,0
20836,0
20837,0
20838,1
20839,0
20840,0
20841,0
20842,0
20843,0
20844,1
20845,1
20846,0
20847,1
20848,0
20849,0
20850,1
20851,1
20852,1
20853,0
20854,1
20855,0
20856,0
20857,0
20858,0
20859,1
20860,0
20861,0
20862,1
20863,0
20864,1
20865,1
20866,1
20867,1
20868,0
20869,1
20870,0
20871,0
20872,0
20873,1
20874,0
20875,1
20876,0
20877,1
20878,0
20879,0
20880,1
20881,0
20882,0
20883,1
20884,0
20885,0
20886,0
20887,0
20888,0
20889,0
20890,0
20891,0
20892,0
20893,0
20894,0
20895,0
20896,1
20897,0
20898,0
20899,1
20900,1
20901,0
20902,0
20903,1
20904,0
20905,0
20906,0
20907,0
20908,1
20909,0
20910,0
20911,0
20912,1
20913,0
20914,1
20915,0
20916,0
20917,0
20918,0
20919,0
20920,0
20921,0
20922,1
20923,0
20924,0
20925,1
20926,0
20927,0
20928,0
20929,1
20930,0
20931,0
20932,0
20933,1
20934,0
20935,0
20936,0
20937,1
20938,0
20939,1
20940,1
20941,1
20942,0
20943,0
20944,1
20945,0
20946,0
20947,0
20948,0
20949,0
20950,0
20951,1
20952,0
20953,0
20954,1
20955,1
20956,1
20957,0
20958,1
20959,0
20960,0
20961,1
20962,1
20963,1
20964,0
20965,0
20966,1
20967,0
20968,0
20969,1
20970,1
20971,0
20972,0
20973,1
20974,0
20975,0
20976,0
20977,1
20978,0
20979,0
20980,0
20981,0
20982,0
20983,0
20984,0
20985,1
20986,0
20987,0
20988,0
20989,0
20990,0
20991,1
20992,1
20993,1
20994,1
20995,0
20996,0
20997,1
20998,0
20999,1
21000,0
21001,0
21002,0
21003,1
21004,0
21005,0
21006,0
21007,0
21008,1
21009,0
21010,0
21011,0
21012,0
21013,1
21014,0
21015,0
21016,0
21017,0
21018,1
21019,1
21020,0
21021,0
21022,0
21023,0
21024,1
21025,0
21026,0
21027,0
21028,1
21029,0
21030,0
21031,1
21032,0
21033,1
21034,0
21035,0
21036,0
21037,0
21038,1
21039,0
21040,1
21041,0
21042,0
21043,0
21044,0
21045,0
21046,0
21047,0
21048,0
21049,0
21050,0
21051,1
21052,0
21053,0
21054,0
21055,0
21056,0
21057,1
21058,1
21059,0
21060,0
21061,0
21062,0
21063,0
21064,1
21065,0
21066,0
21067,0
21068,0
21069,0
21070,1
21071,1
21072,0
21073,0
21074,0
21075,0
21076,0
21077,0
21078,0
21079,1
21080,0
21081,0
21082,1
21083,0
21084,0
21085,0
21086,0
21087,0
21088,0
21089,1
21090,0
21091,0
21092,0
21093,0
21094,0
21095,0
21096,1
21097,1
21098,0
21099,0
21100,0
21101,0
21102,1
21103,1
21104,1
21105,1
21106,0
21107,0
21108,0
21109,0
21110,1
21111,0
21112,0
21113,0
21114,0
21115,0
21116,1
21117,1
21118,1
21119,0
21120,1
21121,0
21122,0
21123,0
21124,1
21125,0
21126,0
21127,1
21128,1
21129,0
21130,1
21131,1
21132,1
21133,1
21134,0
21135,1
21136,0
21137,1
21138,1
21139,1
21140,1
21141,0
21142,1
21143,1
21144,1
21145,0
21146,1
21147,1
21148,1
21149,0
21150,0
21151,1
21152,0
21153,1
21154,1
21155,1
21156,1
21157,1
21158,0
21159,1
21160,1
21161,0
21162,1
21163,1
21164,0
21165,1
21166,0
21167,1
21168,1
21169,1
21170,1
21171,0
21172,1
21173,1
21174,1
21175,0
21176,1
21177,0
21178,0
21179,1
21180,1
21181,0
21182,0
21183,0
21184,1
21185,0
21186,0
21187,0
21188,0
21189,0
21190,0
21191,0
21192,1
21193,0
21194,1
21195,0
21196,0
21197,1
21198,1
21199,1
21200,1
21201,0
21202,0
21203,0
21204,0
21205,0
21206,1
21207,1
21208,1
21209,1
21210,0
21211,1
21212,1
21213,0
21214,0
21215,0
21216,0
21217,0
21218,0
21219,0
21220,0
21221,0
21222,0
21223,0
21224,0
21225,0
21226,0
21227,1
21228,0
21229,0
21230,0
21231,1
21232,0
21233,0
21234,0
21235,0
21236,0
21237,0
21238,0
21239,0
21240,0
21241,0
21242,0
21243,0
21244,0
21245,1
21246,0
21247,1
21248,1
21249,0
21250,1
21251,0
21252,1
21253,0
21254,1
21255,0
21256,0
21257,0
21258,0
21259,1
21260,0
21261,1
21262,1
21263,0
21264,1
21265,0
21266,0
21267,1
21268,1
21269,1
21270,1
21271,0
21272,0
21273,0
21274,0
21275,0
21276,0
21277,0
21278,0
21279,0
21280,0
21281,0
21282,0
21283,0
21284,0
21285,1
21286,0
21287,0
21288,0
21289,1
21290,0
21291,0
21292,1
21293,0
21294,0
21295,0
21296,0
21297,0
21298,0
21299,0
21300,1
21301,0
21302,0
21303,0
21304,0
21305,1
21306,0
21307,0
21308,0
21309,1
21310,0
21311,0
21312,0
21313,1
21314,0
21315,0
21316,0
21317,0
21318,0
21319,0
21320,0
21321,0
21322,0
21323,0
21324,0
21325,0
21326,0
21327,0
21328,0
21329,0
21330,0
21331,0
21332,0
21333,0
21334,0
21335,0
21336,0
21337,0
21338,0
21339,0
21340,0
21341,0
21342,0
21343,1
21344,0
21345,0
21346,0
21347,1
21348,0
21349,0
21350,1
21351,0
21352,0
21353,0
21354,1
21355,0
21356,0
21357,0
21358,1
21359,0
21360,0
21361,1
21362,0
21363,0
21364,0
21365,0
21366,1
21367,0
21368,0
21369,0
21370,1
21371,0
21372,0
21373,0
21374,0
21375,1
21376,0
21377,0
21378,1
21379,0
21380,1
21381,1
21382,0
21383,1
21384,0
21385,0
21386,1
21387,0
21388,0
21389,0
21390,0
21391,1
21392,0
21393,0
21394,0
21395,0
21396,0
21397,0
21398,0
21399,0
21400,0
21401,1
21402,0
21403,1
21404,0
21405,1
21406,0
21407,0
21408,0
21409,1
21410,0
21411,0
21412,1
21413,1
21414,0
21415,0
21416,0
21417,0
21418,0
21419,0
21420,0
21421,0
21422,0
21423,0
21424,0
21425,0
21426,0
21427,0
21428,0
21429,0
21430,0
21431,0
21432,0
21433,0
21434,0
21435,0
21436,0
21437,0
21438,0
21439,1
21440,1
21441,0
21442,1
21443,0
21444,0
21445,1
21446,0
21447,0
21448,0
21449,1
21450,0
21451,0
21452,0
21453,0
21454,0
21455,0
21456,0
21457,0
21458,0
21459,0
21460,1
21461,0
21462,1
21463,0
21464,0
21465,1
21466,0
21467,0
21468,0
21469,0
21470,0
21471,0
21472,0
21473,1
21474,1
21475,0
21476,0
21477,0
21478,0
21479,0
21480,0
21481,1
21482,0
21483,0
21484,0
21485,0
21486,0
21487,1
21488,1
21489,1
21490,0
21491,0
21492,0
21493,1
21494,0
21495,0
21496,1
21497,0
21498,1
21499,1
21500,0
21501,0
21502,0
21503,1
21504,0
21505,0
21506,1
21507,1
21508,0
21509,0
21510,1
21511,0
21512,1
21513,1
21514,0
21515,0
21516,0
21517,0
21518,0
21519,0
21520,1
21521,0
21522,0
21523,1
21524,0
21525,0
21526,0
21527,1
21528,0
21529,1
21530,1
21531,0
21532,1
21533,1
21534,1
21535,0
21536,0
21537,0
21538,1
21539,1
21540,0
21541,1
21542,1
21543,0
21544,0
21545,1
21546,0
21547,0
21548,0
21549,1
21550,0
21551,1
21552,0
21553,0
21554,0
21555,1
21556,0
21557,0
21558,0
