index_oligo,OHE_pos0_C
36837,1
36838,0
36839,0
36840,0
36841,0
36842,1
36843,0
36844,0
36845,0
36846,0
36847,1
36848,0
36849,0
36850,0
36851,0
36852,0
36853,0
36854,0
36855,0
36856,0
36857,0
36858,0
36859,0
36860,1
36861,1
36862,0
36863,0
36864,0
36865,0
36866,0
36867,0
36868,1
36869,0
36870,0
36871,0
36872,0
36873,1
36874,0
36875,0
36876,0
36877,0
36878,0
36879,0
36880,0
36881,0
36882,0
36883,0
36884,1
36885,0
36886,0
36887,0
36888,0
36889,0
36890,0
36891,0
36892,0
36893,1
36894,0
36895,0
36896,0
36897,1
36898,1
36899,1
36900,0
36901,0
36902,0
36903,0
36904,0
36905,0
36906,0
36907,0
36908,0
36909,1
36910,0
36911,0
36912,1
36913,0
36914,0
36915,0
36916,0
36917,0
36918,0
36919,0
36920,0
36921,0
36922,0
36923,0
36924,0
36925,0
36926,0
36927,0
36928,1
36929,0
36930,0
36931,0
36932,0
36933,0
36934,0
36935,0
36936,0
36937,0
36938,0
36939,0
36940,0
36941,0
36942,1
36943,0
36944,0
36945,0
36946,1
36947,0
36948,0
36949,0
36950,1
36951,0
36952,0
36953,0
36954,1
36955,0
36956,1
36957,0
36958,0
36959,0
36960,1
36961,0
36962,0
36963,0
36964,1
36965,1
36966,0
36967,0
36968,1
36969,0
36970,0
36971,0
36972,1
36973,0
36974,0
36975,1
36976,0
36977,0
36978,0
36979,0
36980,0
36981,0
36982,1
36983,0
36984,1
36985,1
36986,1
36987,0
36988,0
36989,0
36990,0
36991,1
36992,0
36993,0
36994,0
36995,0
36996,0
36997,1
36998,1
36999,1
37000,0
37001,0
37002,0
37003,0
37004,0
37005,1
37006,0
37007,0
37008,0
37009,0
37010,0
37011,1
37012,1
37013,0
37014,1
37015,0
37016,0
37017,1
37018,0
37019,1
37020,1
37021,0
37022,0
37023,0
37024,0
37025,1
37026,0
37027,0
37028,0
37029,0
37030,0
37031,0
37032,0
37033,0
37034,1
37035,0
37036,0
37037,0
37038,1
37039,1
37040,1
37041,1
37042,0
37043,0
37044,0
37045,0
37046,0
37047,0
37048,1
37049,0
37050,1
37051,1
37052,1
37053,1
37054,0
37055,1
37056,0
37057,0
37058,1
37059,0
37060,0
37061,1
37062,0
37063,0
37064,1
37065,0
37066,1
37067,0
37068,1
37069,1
37070,1
37071,0
37072,1
37073,0
37074,0
37075,0
37076,1
37077,1
37078,0
37079,1
37080,0
37081,0
37082,1
37083,0
37084,1
37085,0
37086,0
37087,1
37088,0
37089,0
37090,1
37091,1
37092,0
37093,0
37094,0
37095,0
37096,0
37097,1
37098,0
37099,0
37100,1
37101,0
37102,0
37103,1
37104,0
37105,1
37106,0
37107,0
37108,0
37109,1
37110,0
37111,1
37112,1
37113,0
37114,0
37115,1
37116,0
37117,0
37118,0
37119,0
37120,0
37121,1
37122,0
37123,0
37124,0
37125,0
37126,0
37127,1
37128,1
37129,1
37130,0
37131,0
37132,1
37133,0
37134,1
37135,0
37136,0
37137,1
37138,1
37139,0
37140,0
37141,0
37142,0
37143,0
37144,1
37145,0
37146,0
37147,0
37148,0
37149,0
37150,0
37151,0
37152,1
37153,0
37154,0
37155,0
37156,0
37157,1
37158,1
37159,0
37160,0
37161,0
37162,0
37163,1
37164,0
37165,0
37166,0
37167,0
37168,0
37169,1
37170,0
37171,1
37172,0
37173,0
37174,0
37175,1
37176,0
37177,0
37178,0
37179,0
37180,1
37181,0
37182,1
37183,0
37184,0
37185,1
37186,1
37187,0
37188,1
37189,0
37190,0
37191,0
37192,0
37193,0
37194,0
37195,0
37196,0
37197,0
37198,1
37199,0
37200,0
37201,1
37202,0
37203,0
37204,1
37205,0
37206,0
37207,0
37208,1
37209,0
37210,0
37211,0
37212,0
37213,0
37214,0
37215,0
37216,0
37217,0
37218,0
37219,0
37220,0
37221,1
37222,0
37223,0
37224,0
37225,0
37226,0
37227,0
37228,0
37229,0
37230,0
37231,0
37232,1
37233,1
37234,0
37235,1
37236,0
37237,1
37238,0
37239,0
37240,0
37241,0
37242,1
37243,0
37244,0
37245,1
37246,0
37247,0
37248,0
37249,1
37250,1
37251,0
37252,0
37253,0
37254,0
37255,1
37256,1
37257,0
37258,0
37259,0
37260,0
37261,1
37262,0
37263,1
37264,0
37265,1
37266,0
37267,1
37268,0
37269,0
37270,1
37271,0
37272,0
37273,0
37274,0
37275,0
37276,1
37277,0
37278,0
37279,0
37280,0
37281,0
37282,0
37283,0
37284,1
37285,0
37286,1
37287,0
37288,0
37289,1
37290,0
37291,0
37292,0
37293,0
37294,0
37295,1
37296,0
37297,0
37298,0
37299,0
37300,0
37301,0
37302,0
37303,1
37304,1
37305,0
37306,0
37307,0
37308,0
37309,1
37310,0
37311,0
37312,0
37313,0
37314,0
37315,0
37316,0
37317,0
37318,0
37319,1
37320,0
37321,0
37322,0
37323,1
37324,0
37325,1
37326,0
37327,1
37328,0
37329,0
37330,0
37331,1
37332,1
37333,0
37334,0
37335,1
37336,0
37337,0
37338,0
37339,0
37340,0
37341,0
37342,0
37343,0
37344,1
37345,0
37346,0
37347,0
37348,0
37349,0
37350,1
37351,1
37352,0
37353,0
37354,0
37355,0
37356,0
37357,1
37358,1
37359,0
37360,1
37361,0
37362,1
37363,0
37364,1
37365,0
37366,0
37367,1
37368,0
37369,1
37370,0
37371,0
37372,0
37373,0
37374,0
37375,1
37376,1
37377,1
37378,1
37379,0
37380,1
37381,1
37382,0
37383,0
37384,0
37385,1
37386,0
37387,0
37388,0
37389,1
37390,0
37391,1
37392,0
37393,0
37394,0
37395,0
37396,0
37397,0
37398,0
37399,1
37400,0
37401,0
37402,0
37403,1
37404,0
37405,1
37406,1
37407,1
37408,0
37409,0
37410,0
37411,0
37412,0
37413,1
37414,1
37415,0
37416,0
37417,0
37418,1
37419,0
37420,1
37421,1
37422,1
37423,0
37424,0
37425,0
37426,1
37427,1
37428,1
37429,1
37430,0
37431,0
37432,0
37433,1
37434,0
37435,0
37436,0
37437,0
37438,0
37439,1
37440,0
37441,0
37442,1
37443,0
37444,0
37445,1
37446,0
37447,0
37448,0
37449,0
37450,0
37451,0
37452,0
37453,0
37454,0
37455,0
37456,0
37457,1
37458,0
37459,0
37460,0
37461,0
37462,1
37463,1
37464,0
37465,0
37466,0
37467,0
37468,1
37469,0
37470,1
37471,1
37472,1
37473,1
37474,0
37475,1
37476,0
37477,1
37478,0
37479,1
37480,0
37481,1
37482,0
37483,0
37484,0
37485,0
37486,0
37487,1
37488,0
37489,0
37490,0
37491,0
37492,0
37493,0
37494,0
37495,0
37496,1
37497,1
37498,1
37499,0
37500,1
37501,0
37502,0
37503,1
37504,0
37505,0
37506,1
37507,0
37508,1
37509,0
37510,0
37511,1
37512,1
37513,0
37514,1
37515,0
37516,0
37517,1
37518,1
37519,0
37520,0
37521,1
37522,0
37523,0
37524,1
37525,0
37526,0
37527,0
37528,1
37529,1
37530,0
37531,0
37532,0
37533,0
37534,1
37535,0
37536,0
37537,0
37538,0
37539,0
37540,1
37541,0
37542,0
37543,0
37544,1
37545,1
37546,1
37547,0
37548,0
37549,0
37550,1
37551,0
37552,0
37553,0
37554,0
37555,0
37556,0
37557,0
37558,0
37559,0
37560,0
37561,0
37562,0
37563,1
37564,1
37565,0
37566,1
37567,1
37568,1
37569,0
37570,0
37571,0
37572,0
37573,0
37574,0
37575,1
37576,1
37577,0
37578,0
37579,0
37580,0
37581,0
37582,0
37583,0
37584,1
37585,1
37586,1
37587,0
37588,1
37589,1
37590,0
37591,1
37592,1
37593,0
37594,0
37595,0
37596,0
37597,1
37598,0
37599,0
37600,0
37601,0
37602,0
37603,1
37604,0
37605,0
37606,0
37607,0
37608,0
37609,0
37610,0
37611,1
37612,0
37613,0
37614,0
37615,0
37616,1
37617,0
37618,1
37619,1
37620,1
37621,1
37622,1
37623,0
37624,0
37625,0
37626,0
37627,1
37628,1
37629,1
37630,0
37631,0
37632,0
37633,0
37634,0
37635,0
37636,0
37637,1
37638,0
37639,0
37640,1
37641,0
37642,0
37643,1
37644,0
37645,0
37646,0
37647,0
37648,0
37649,0
37650,0
37651,0
37652,0
37653,0
37654,0
37655,0
37656,0
37657,0
37658,0
37659,0
37660,0
37661,0
37662,0
37663,0
37664,0
37665,0
37666,0
37667,0
37668,0
37669,0
37670,0
37671,0
37672,0
37673,0
37674,0
37675,0
37676,0
37677,0
37678,1
37679,1
37680,0
37681,0
37682,0
37683,1
37684,0
37685,0
37686,0
37687,0
37688,0
37689,0
37690,0
37691,0
37692,0
37693,1
37694,0
37695,0
37696,0
37697,0
37698,0
37699,1
37700,0
37701,0
37702,1
37703,0
37704,1
37705,1
37706,0
37707,1
37708,0
37709,0
37710,0
37711,0
37712,0
37713,0
37714,1
37715,0
37716,0
37717,0
37718,0
37719,0
37720,0
37721,0
37722,0
37723,0
37724,0
37725,0
37726,0
37727,0
37728,0
37729,0
37730,0
37731,1
37732,0
37733,0
37734,0
37735,0
37736,0
37737,0
37738,1
37739,0
37740,0
37741,0
37742,0
37743,0
37744,0
37745,0
37746,0
37747,0
37748,0
37749,0
37750,0
37751,0
37752,0
37753,0
37754,1
37755,0
37756,0
37757,1
37758,0
37759,0
37760,0
37761,1
37762,1
37763,1
37764,0
37765,0
37766,0
37767,0
37768,1
37769,0
37770,0
37771,0
37772,0
37773,0
37774,0
37775,0
37776,0
37777,1
37778,1
37779,0
37780,0
37781,1
37782,0
37783,0
37784,0
37785,0
37786,0
37787,0
37788,0
37789,0
37790,0
37791,0
37792,0
37793,0
37794,0
37795,0
37796,1
37797,0
37798,0
37799,0
37800,0
37801,1
37802,1
37803,1
37804,1
37805,0
37806,0
37807,0
37808,0
37809,0
37810,1
37811,0
37812,1
37813,0
37814,0
37815,0
37816,0
37817,0
37818,0
37819,0
37820,0
37821,1
37822,1
37823,0
37824,0
37825,0
37826,0
37827,0
37828,0
37829,1
37830,0
37831,1
37832,0
37833,0
37834,0
37835,0
37836,0
37837,0
37838,1
37839,0
37840,1
37841,1
37842,1
37843,0
37844,0
37845,0
37846,1
37847,0
37848,1
37849,0
37850,0
37851,1
37852,1
37853,0
37854,0
37855,0
37856,0
37857,1
37858,1
37859,1
37860,0
37861,0
37862,1
37863,0
37864,0
37865,0
37866,0
37867,0
37868,1
37869,0
37870,0
37871,1
37872,0
37873,0
37874,1
37875,0
37876,0
37877,0
37878,0
37879,0
37880,0
37881,0
37882,0
37883,0
37884,0
37885,0
37886,0
37887,0
37888,0
37889,1
37890,1
37891,1
37892,0
37893,1
37894,0
37895,0
37896,1
37897,0
37898,0
37899,0
37900,0
37901,0
37902,1
37903,0
37904,0
37905,0
37906,0
37907,1
37908,1
37909,1
37910,1
37911,1
37912,0
37913,0
37914,1
37915,0
37916,1
37917,0
37918,0
37919,1
37920,0
37921,0
37922,0
37923,0
37924,0
37925,1
37926,0
37927,0
37928,0
37929,0
37930,0
37931,0
37932,0
37933,0
37934,0
37935,0
37936,0
37937,0
37938,1
37939,0
37940,0
37941,1
37942,0
37943,0
37944,1
37945,0
37946,0
37947,0
37948,0
37949,0
37950,0
37951,0
37952,1
37953,0
37954,0
37955,0
37956,0
37957,1
37958,1
37959,0
37960,0
37961,0
37962,1
37963,0
37964,0
37965,1
37966,0
37967,0
37968,0
37969,0
37970,0
37971,1
37972,0
37973,0
37974,0
37975,0
37976,0
37977,1
37978,1
37979,0
37980,0
37981,0
37982,0
37983,0
37984,0
37985,0
37986,1
37987,1
37988,1
37989,0
37990,1
37991,0
37992,1
37993,0
37994,0
37995,0
37996,0
37997,0
37998,1
37999,0
38000,1
38001,0
38002,1
38003,0
38004,0
38005,0
38006,0
38007,0
38008,0
38009,0
38010,1
38011,0
38012,0
38013,0
38014,0
38015,0
38016,0
38017,0
38018,1
38019,0
38020,1
38021,0
38022,0
38023,1
38024,0
38025,0
38026,0
38027,0
38028,1
38029,0
38030,1
38031,1
38032,0
38033,0
38034,1
38035,1
38036,0
38037,0
38038,0
38039,0
38040,0
38041,1
38042,0
38043,0
38044,1
38045,0
38046,0
38047,0
38048,0
38049,0
38050,0
38051,1
38052,0
38053,0
38054,0
38055,0
38056,0
38057,0
38058,0
38059,0
38060,0
38061,0
38062,0
38063,1
38064,0
38065,0
38066,0
38067,0
38068,0
38069,0
38070,0
38071,0
38072,0
38073,0
38074,1
38075,1
38076,1
38077,1
38078,0
38079,1
38080,0
38081,0
38082,0
38083,1
38084,0
38085,0
38086,1
38087,0
38088,0
38089,0
38090,0
38091,0
38092,1
38093,1
38094,0
38095,0
38096,0
38097,1
38098,0
38099,0
38100,0
38101,0
38102,0
38103,0
38104,0
38105,0
38106,0
38107,0
38108,0
38109,0
38110,0
38111,0
38112,1
38113,0
38114,0
38115,0
38116,0
38117,0
38118,0
38119,0
38120,0
38121,0
38122,0
38123,1
38124,0
38125,1
38126,0
38127,0
38128,1
38129,0
38130,0
38131,0
38132,0
38133,1
38134,1
38135,0
38136,0
38137,0
38138,0
38139,0
38140,0
38141,0
38142,0
38143,0
38144,0
38145,0
38146,0
38147,0
38148,0
38149,1
38150,0
38151,0
38152,0
38153,0
38154,0
38155,0
38156,1
38157,0
38158,0
38159,0
38160,0
38161,0
38162,0
38163,0
38164,0
38165,0
38166,0
38167,1
38168,0
38169,0
38170,1
38171,0
38172,1
38173,0
38174,0
38175,0
38176,0
38177,0
38178,0
38179,0
38180,0
38181,0
38182,1
38183,0
38184,0
38185,0
38186,0
38187,0
38188,0
38189,0
38190,0
38191,0
38192,0
38193,1
38194,0
38195,0
38196,1
38197,0
38198,1
38199,0
38200,0
38201,0
38202,0
38203,0
38204,0
38205,0
38206,0
38207,0
38208,1
38209,0
38210,0
38211,0
38212,0
38213,0
38214,0
38215,0
38216,0
38217,0
38218,0
38219,1
38220,0
38221,0
38222,1
38223,0
38224,1
38225,0
38226,0
38227,0
38228,0
38229,0
38230,0
38231,0
38232,0
38233,0
38234,0
38235,1
38236,0
38237,0
38238,0
38239,1
38240,1
38241,0
38242,0
38243,0
38244,1
38245,0
38246,0
38247,1
38248,0
38249,0
38250,1
38251,0
38252,0
38253,0
38254,0
38255,0
38256,0
38257,0
38258,0
38259,0
38260,0
38261,0
38262,1
38263,0
38264,0
38265,0
38266,0
38267,0
38268,0
38269,0
38270,0
38271,0
38272,0
38273,0
38274,0
38275,1
38276,0
38277,1
38278,0
38279,0
38280,1
38281,0
38282,0
38283,0
38284,0
38285,0
38286,1
38287,0
38288,1
38289,0
38290,0
38291,1
38292,1
38293,0
38294,0
38295,0
38296,1
38297,0
38298,0
38299,1
38300,0
38301,0
38302,1
38303,0
38304,0
38305,0
38306,0
38307,0
38308,0
38309,0
38310,0
38311,1
38312,0
38313,0
38314,0
38315,1
38316,0
38317,1
38318,0
38319,0
38320,0
38321,0
38322,0
38323,1
38324,0
38325,1
38326,0
38327,0
38328,0
38329,0
38330,0
38331,0
38332,1
38333,1
38334,0
38335,0
38336,1
38337,0
38338,0
38339,1
38340,1
38341,0
38342,0
38343,0
38344,0
38345,0
38346,0
38347,0
38348,0
38349,1
38350,0
38351,1
38352,0
38353,0
38354,0
38355,0
38356,0
38357,0
38358,0
38359,1
38360,0
38361,1
38362,0
38363,0
38364,0
38365,1
38366,0
38367,0
38368,0
38369,0
38370,0
38371,0
38372,0
38373,0
38374,0
38375,1
38376,0
38377,0
38378,0
38379,0
38380,0
38381,0
38382,1
38383,0
38384,1
38385,0
38386,0
38387,1
38388,0
38389,0
38390,0
38391,0
38392,0
38393,0
38394,1
38395,1
38396,0
38397,0
38398,0
38399,0
38400,0
38401,0
38402,0
38403,0
38404,0
38405,0
38406,0
38407,0
38408,1
38409,1
38410,0
38411,1
38412,0
38413,0
38414,0
38415,0
38416,0
38417,0
38418,0
38419,0
38420,0
38421,0
38422,1
38423,0
38424,0
38425,0
38426,0
38427,0
38428,0
38429,0
38430,0
38431,0
38432,0
38433,0
38434,1
38435,1
38436,0
38437,0
38438,0
38439,0
38440,0
38441,1
38442,0
38443,0
38444,0
38445,1
38446,1
38447,0
38448,0
38449,0
38450,0
38451,0
38452,0
38453,0
38454,0
38455,0
38456,0
38457,0
38458,0
38459,0
38460,0
38461,1
38462,0
38463,1
38464,0
38465,1
38466,0
38467,0
38468,0
38469,0
38470,0
38471,1
38472,0
38473,0
38474,0
38475,0
38476,0
38477,0
38478,0
38479,0
38480,0
38481,1
38482,1
38483,1
38484,0
38485,0
38486,0
38487,0
38488,0
38489,0
38490,0
38491,0
38492,0
38493,0
38494,0
38495,0
38496,1
38497,0
38498,0
38499,0
38500,0
38501,0
38502,0
38503,0
38504,0
38505,0
38506,0
38507,1
38508,0
38509,1
38510,0
38511,0
38512,0
38513,1
38514,0
38515,0
38516,0
38517,0
38518,1
38519,1
38520,1
38521,0
38522,0
38523,1
38524,0
38525,0
38526,1
38527,0
38528,0
38529,0
38530,0
38531,1
38532,0
38533,0
38534,0
38535,1
38536,0
38537,0
38538,0
38539,0
38540,0
38541,0
38542,0
38543,0
38544,0
38545,0
38546,0
38547,1
38548,0
38549,0
38550,0
38551,0
38552,0
38553,1
38554,0
38555,0
38556,0
38557,0
38558,0
38559,1
38560,0
38561,1
38562,0
38563,1
38564,0
38565,0
38566,0
38567,0
38568,0
38569,1
38570,0
38571,0
38572,0
38573,1
38574,0
38575,0
38576,0
38577,0
38578,0
38579,0
38580,0
38581,0
38582,0
38583,0
38584,0
38585,1
38586,0
38587,1
38588,1
38589,0
38590,0
38591,0
38592,0
38593,0
38594,1
38595,1
38596,0
38597,1
38598,0
38599,1
38600,0
38601,0
38602,0
38603,1
38604,0
38605,0
38606,0
38607,0
38608,1
38609,0
38610,1
38611,0
38612,0
38613,0
38614,0
38615,1
38616,0
38617,0
38618,0
38619,0
38620,0
38621,0
38622,0
38623,1
38624,0
38625,0
38626,1
38627,0
38628,1
38629,0
38630,0
38631,1
38632,0
38633,0
38634,0
38635,0
38636,0
38637,1
38638,0
38639,0
38640,1
38641,1
38642,1
38643,0
38644,0
38645,1
38646,0
38647,1
38648,0
38649,0
38650,0
38651,0
38652,0
38653,1
38654,0
38655,0
38656,0
38657,1
38658,0
38659,0
38660,1
38661,0
38662,0
38663,0
38664,0
38665,0
38666,1
38667,1
38668,1
38669,0
38670,0
38671,1
38672,0
38673,0
38674,0
38675,1
38676,0
38677,0
38678,0
38679,0
38680,0
38681,1
38682,0
38683,0
38684,0
38685,0
38686,0
38687,1
38688,0
38689,0
38690,0
38691,0
38692,0
38693,0
38694,0
38695,0
38696,0
38697,0
38698,0
38699,0
38700,0
38701,0
38702,1
38703,0
38704,1
38705,0
38706,0
38707,0
38708,0
38709,0
38710,1
38711,0
38712,0
38713,0
38714,0
38715,0
38716,1
38717,0
38718,0
38719,1
38720,0
38721,0
38722,0
38723,1
38724,1
38725,0
38726,0
38727,0
38728,1
38729,1
38730,1
38731,0
38732,0
38733,1
38734,1
38735,0
38736,0
38737,0
38738,0
38739,0
38740,1
38741,0
38742,0
38743,1
38744,0
38745,0
38746,1
38747,0
38748,1
38749,0
38750,0
38751,1
38752,1
38753,0
38754,0
38755,0
38756,0
38757,0
38758,1
38759,0
38760,0
38761,1
38762,0
38763,0
38764,0
38765,1
38766,1
38767,0
38768,1
38769,0
38770,0
38771,0
38772,0
38773,0
38774,0
38775,1
38776,1
38777,0
38778,0
38779,0
38780,1
38781,0
38782,0
38783,1
38784,0
38785,0
38786,0
38787,1
38788,0
38789,0
38790,1
38791,0
38792,0
38793,0
38794,0
38795,1
38796,0
38797,0
38798,0
38799,0
38800,0
38801,0
38802,0
38803,0
38804,1
38805,0
38806,0
38807,1
38808,0
38809,0
38810,0
38811,0
38812,1
38813,1
38814,0
38815,0
38816,0
38817,0
38818,1
38819,0
38820,0
38821,0
38822,1
38823,0
38824,0
38825,1
38826,0
38827,0
38828,0
38829,0
38830,0
38831,0
38832,0
38833,0
38834,0
38835,0
38836,0
38837,0
38838,1
38839,0
38840,0
38841,1
38842,0
38843,1
38844,1
38845,1
38846,0
38847,1
38848,0
38849,0
38850,0
38851,1
38852,0
38853,0
38854,0
38855,1
38856,0
38857,0
38858,0
38859,0
38860,0
38861,0
38862,0
38863,0
38864,1
38865,0
38866,0
38867,1
38868,1
38869,0
38870,0
38871,1
38872,0
38873,0
38874,0
38875,0
38876,0
38877,0
38878,1
38879,0
38880,1
38881,0
38882,0
38883,0
38884,0
38885,0
38886,1
38887,0
38888,1
38889,0
38890,1
38891,0
38892,1
38893,0
38894,0
38895,0
38896,0
38897,0
38898,0
38899,1
38900,0
38901,1
38902,0
38903,0
38904,0
38905,1
38906,0
38907,0
38908,0
38909,0
38910,0
38911,0
38912,0
38913,0
38914,0
38915,0
38916,0
38917,0
38918,0
38919,0
38920,0
38921,0
38922,0
38923,0
38924,0
38925,0
38926,1
38927,1
38928,0
38929,0
38930,1
38931,0
38932,0
38933,0
38934,0
38935,0
38936,1
38937,0
38938,0
38939,0
38940,0
38941,0
38942,0
38943,0
38944,0
38945,0
38946,0
38947,0
38948,0
38949,0
38950,0
38951,0
38952,1
38953,1
38954,0
38955,0
38956,0
38957,0
38958,0
38959,0
38960,0
38961,0
38962,0
38963,0
38964,0
38965,0
38966,0
38967,0
38968,0
38969,0
38970,0
38971,0
38972,1
38973,0
38974,0
38975,1
38976,0
38977,0
38978,0
38979,0
38980,0
38981,0
38982,1
38983,0
38984,0
38985,0
38986,0
38987,0
38988,0
38989,0
38990,0
38991,0
38992,0
38993,0
38994,1
38995,0
38996,0
38997,0
38998,0
38999,0
39000,0
39001,0
39002,0
39003,1
39004,1
39005,0
39006,0
39007,0
39008,0
39009,1
39010,0
39011,0
39012,0
39013,0
39014,0
39015,0
39016,0
39017,0
39018,1
39019,0
39020,0
39021,0
39022,0
39023,1
39024,0
39025,0
39026,0
39027,0
39028,0
39029,0
39030,1
39031,1
39032,1
39033,0
39034,0
39035,0
39036,0
39037,0
39038,1
39039,0
39040,0
39041,0
39042,0
39043,0
39044,0
39045,0
39046,0
39047,0
39048,0
39049,0
39050,0
39051,0
39052,0
39053,0
39054,0
39055,1
39056,0
39057,0
39058,0
39059,0
39060,1
39061,0
39062,0
39063,0
39064,0
39065,0
39066,1
39067,0
39068,0
39069,0
39070,0
39071,0
39072,0
39073,0
39074,1
39075,0
39076,0
39077,0
39078,0
39079,0
39080,0
39081,0
39082,0
39083,0
39084,0
39085,1
39086,0
39087,0
39088,0
39089,1
39090,1
39091,0
39092,0
39093,0
39094,0
39095,1
39096,0
39097,0
39098,0
39099,1
39100,0
39101,0
39102,0
39103,0
39104,0
39105,0
39106,0
39107,1
39108,0
39109,0
39110,0
39111,0
39112,0
39113,1
39114,0
39115,0
39116,0
39117,1
39118,0
39119,0
39120,0
39121,0
39122,0
39123,0
39124,1
39125,0
39126,0
39127,0
39128,0
39129,0
39130,1
39131,0
39132,0
39133,0
39134,0
39135,0
39136,0
39137,0
39138,0
39139,0
39140,0
39141,0
39142,0
39143,1
39144,0
39145,0
39146,1
39147,0
39148,0
39149,0
39150,0
39151,0
39152,0
39153,0
39154,0
39155,0
39156,0
39157,1
39158,0
39159,0
39160,1
39161,0
39162,0
39163,0
39164,0
39165,1
39166,0
39167,0
39168,1
39169,0
39170,0
39171,1
39172,0
39173,0
39174,0
39175,1
39176,0
39177,0
39178,0
39179,0
39180,0
39181,0
39182,0
39183,0
39184,0
39185,0
39186,0
39187,0
39188,0
39189,1
39190,1
39191,1
39192,0
39193,0
39194,0
39195,0
39196,0
39197,0
39198,1
39199,0
39200,0
39201,1
39202,0
39203,0
39204,0
39205,0
39206,1
39207,0
39208,1
39209,1
39210,0
39211,0
39212,0
39213,0
39214,0
39215,1
39216,0
39217,0
39218,0
39219,0
39220,0
39221,0
39222,1
39223,0
39224,0
39225,0
39226,0
39227,1
39228,0
39229,1
39230,0
39231,0
39232,0
39233,1
39234,0
39235,0
39236,0
39237,0
39238,1
39239,0
39240,0
39241,0
39242,0
39243,0
39244,0
39245,0
39246,1
39247,1
39248,0
39249,0
39250,0
39251,1
39252,0
39253,1
39254,1
39255,1
39256,0
39257,1
39258,1
39259,0
39260,0
39261,1
39262,0
39263,0
39264,1
39265,0
39266,0
39267,0
39268,0
39269,1
39270,0
39271,0
39272,0
39273,0
39274,0
39275,0
39276,0
39277,0
39278,0
39279,0
39280,0
39281,0
39282,0
39283,0
39284,0
39285,0
39286,0
39287,0
39288,1
39289,0
39290,0
39291,0
39292,0
39293,0
39294,0
39295,1
39296,0
39297,0
39298,0
39299,0
39300,0
39301,0
39302,0
39303,0
39304,1
39305,1
39306,0
39307,0
39308,0
39309,0
39310,0
39311,0
39312,0
39313,0
39314,1
39315,0
39316,0
39317,0
39318,0
39319,0
39320,0
39321,0
39322,0
39323,0
39324,0
39325,0
39326,1
39327,0
39328,0
39329,0
39330,0
39331,0
39332,0
39333,0
39334,1
39335,0
39336,0
39337,1
39338,1
39339,1
39340,0
39341,0
39342,0
39343,0
39344,0
39345,0
39346,0
39347,0
39348,0
39349,0
39350,0
39351,0
39352,0
39353,0
39354,0
39355,0
39356,0
39357,0
39358,0
39359,0
39360,1
39361,0
39362,0
39363,0
39364,0
39365,0
39366,0
39367,0
39368,1
39369,0
39370,1
39371,0
39372,0
39373,0
39374,0
39375,0
39376,0
39377,0
39378,0
39379,0
39380,1
39381,0
39382,0
39383,0
39384,1
39385,0
39386,0
39387,0
39388,1
39389,0
39390,0
39391,0
39392,1
39393,0
39394,0
39395,0
39396,0
39397,1
39398,1
39399,1
39400,0
39401,0
39402,0
39403,0
39404,1
39405,0
39406,0
39407,1
39408,0
39409,0
39410,1
39411,0
39412,0
39413,1
39414,1
39415,0
39416,0
39417,0
39418,0
39419,0
39420,1
39421,1
39422,0
39423,0
39424,0
39425,1
39426,0
39427,1
39428,1
39429,0
39430,0
39431,0
39432,0
39433,0
39434,0
39435,0
39436,0
39437,0
39438,0
39439,1
39440,1
39441,0
39442,0
39443,0
39444,0
39445,0
39446,0
39447,0
39448,0
39449,1
39450,0
39451,0
39452,0
39453,0
39454,0
39455,0
39456,0
39457,1
39458,1
39459,1
39460,0
39461,0
39462,1
39463,0
39464,0
39465,0
39466,0
39467,1
39468,1
39469,0
39470,1
39471,0
39472,0
39473,0
39474,0
39475,1
39476,0
39477,0
39478,1
39479,0
39480,0
39481,0
39482,0
39483,0
39484,1
39485,0
39486,1
39487,0
39488,1
39489,0
39490,0
39491,0
39492,1
39493,0
39494,0
39495,0
39496,0
39497,0
39498,1
39499,0
39500,0
39501,0
39502,1
39503,0
39504,0
39505,0
39506,0
39507,0
39508,0
39509,1
39510,0
39511,0
39512,0
39513,0
39514,0
39515,0
39516,0
39517,0
39518,1
39519,0
39520,1
39521,0
39522,0
39523,0
39524,0
39525,1
39526,0
39527,0
39528,1
39529,0
39530,0
39531,0
39532,0
39533,0
39534,0
39535,0
39536,0
39537,0
39538,0
39539,0
39540,0
39541,0
39542,0
39543,0
39544,0
39545,0
39546,0
39547,0
39548,0
39549,0
39550,1
39551,0
39552,1
39553,0
39554,0
39555,0
39556,0
39557,1
39558,0
39559,0
39560,0
39561,0
39562,0
39563,0
39564,0
39565,1
39566,0
39567,1
39568,1
39569,0
39570,0
39571,0
39572,0
39573,0
39574,0
39575,0
39576,0
39577,0
39578,0
39579,0
39580,0
39581,0
39582,0
39583,0
39584,0
39585,0
39586,0
39587,0
39588,0
39589,0
39590,0
39591,0
39592,0
39593,0
39594,0
39595,0
39596,0
39597,0
39598,0
39599,0
39600,1
39601,1
39602,1
39603,0
39604,0
39605,0
39606,1
39607,1
39608,1
39609,1
39610,0
39611,0
39612,1
39613,1
39614,0
39615,1
39616,0
39617,0
39618,0
39619,0
39620,0
39621,0
39622,0
39623,0
39624,0
39625,1
39626,1
39627,0
39628,0
39629,1
39630,0
39631,0
39632,0
