index_oligo,OHE_pos0_T
37229,1
37230,1
37231,0
37232,0
37233,0
37234,0
37235,0
37236,1
37237,0
37238,1
37239,0
37240,1
37241,1
37242,0
37243,0
37244,0
37245,0
37246,0
37247,0
37248,0
37249,0
37250,0
37251,1
37252,0
37253,1
37254,0
37255,0
37256,0
37257,0
37258,0
37259,0
37260,1
37261,0
37262,0
37263,0
37264,1
37265,0
37266,0
37267,0
37268,1
37269,1
37270,0
37271,0
37272,0
37273,0
37274,1
37275,1
37276,0
37277,1
37278,1
37279,1
37280,0
37281,1
37282,0
37283,1
37284,0
37285,0
37286,0
37287,0
37288,0
37289,0
37290,0
37291,0
37292,0
37293,1
37294,0
37295,0
37296,1
37297,0
37298,0
37299,1
37300,1
37301,0
37302,0
37303,0
37304,0
37305,0
37306,1
37307,0
37308,1
37309,0
37310,0
37311,0
37312,1
37313,0
37314,0
37315,0
37316,0
37317,0
37318,1
37319,0
37320,1
37321,0
37322,0
37323,0
37324,1
37325,0
37326,0
37327,0
37328,0
37329,0
37330,0
37331,0
37332,0
37333,1
37334,0
37335,0
37336,1
37337,1
37338,0
37339,1
37340,0
37341,0
37342,1
37343,1
37344,0
37345,0
37346,0
37347,0
37348,1
37349,0
37350,0
37351,0
37352,0
37353,0
37354,1
37355,0
37356,1
37357,0
37358,0
37359,0
37360,0
37361,0
37362,0
37363,0
37364,0
37365,0
37366,0
37367,0
37368,0
37369,0
37370,0
37371,0
37372,1
37373,1
37374,0
37375,0
37376,0
37377,0
37378,0
37379,1
37380,0
37381,0
37382,0
37383,0
37384,0
37385,0
37386,1
37387,0
37388,0
37389,0
37390,0
37391,0
37392,0
37393,1
37394,0
37395,0
37396,0
37397,0
37398,0
37399,0
37400,0
37401,1
37402,0
37403,0
37404,1
37405,0
37406,0
37407,0
37408,0
37409,0
37410,0
37411,0
37412,0
37413,0
37414,0
37415,0
37416,1
37417,1
37418,0
37419,0
37420,0
37421,0
37422,0
37423,0
37424,1
37425,0
37426,0
37427,0
37428,0
37429,0
37430,1
37431,1
37432,1
37433,0
37434,1
37435,0
37436,0
37437,1
37438,0
37439,0
37440,0
37441,1
37442,0
37443,1
37444,0
37445,0
37446,0
37447,0
37448,1
37449,0
37450,1
37451,0
37452,1
37453,0
37454,0
37455,0
37456,1
37457,0
37458,0
37459,0
37460,1
37461,0
37462,0
37463,0
37464,0
37465,0
37466,1
37467,0
37468,0
37469,0
37470,0
37471,0
37472,0
37473,0
37474,0
37475,0
37476,1
37477,0
37478,1
37479,0
37480,0
37481,0
37482,0
37483,0
37484,1
37485,0
37486,0
37487,0
37488,0
37489,0
37490,1
37491,0
37492,1
37493,0
37494,1
37495,1
37496,0
37497,0
37498,0
37499,0
37500,0
37501,0
37502,0
37503,0
37504,0
37505,0
37506,0
37507,1
37508,0
37509,1
37510,1
37511,0
37512,0
37513,0
37514,0
37515,0
37516,0
37517,0
37518,0
37519,0
37520,0
37521,0
37522,0
37523,0
37524,0
37525,0
37526,1
37527,1
37528,0
37529,0
37530,0
37531,0
37532,1
37533,0
37534,0
37535,0
37536,1
37537,0
37538,0
37539,0
37540,0
37541,0
37542,1
37543,0
37544,0
37545,0
37546,0
37547,0
37548,0
37549,0
37550,0
37551,1
37552,0
37553,1
37554,0
37555,0
37556,0
37557,0
37558,0
37559,0
37560,1
37561,1
37562,0
37563,0
37564,0
37565,0
37566,0
37567,0
37568,0
37569,0
37570,1
37571,1
37572,0
37573,0
37574,1
37575,0
37576,0
37577,1
37578,1
37579,1
37580,1
37581,0
37582,0
37583,0
37584,0
37585,0
37586,0
37587,1
37588,0
37589,0
37590,1
37591,0
37592,0
37593,0
37594,0
37595,1
37596,0
37597,0
37598,0
37599,1
37600,0
37601,0
37602,0
37603,0
37604,0
37605,0
37606,0
37607,1
37608,0
37609,0
37610,0
37611,0
37612,0
37613,0
37614,0
37615,0
37616,0
37617,1
37618,0
37619,0
37620,0
37621,0
37622,0
37623,1
37624,1
37625,0
37626,0
37627,0
37628,0
37629,0
37630,1
37631,0
37632,1
37633,1
37634,1
37635,1
37636,1
37637,0
37638,0
37639,0
37640,0
37641,0
37642,0
37643,0
37644,0
37645,0
37646,0
37647,1
37648,0
37649,1
37650,1
37651,1
37652,0
37653,0
37654,0
37655,0
37656,0
37657,0
37658,0
37659,0
37660,0
37661,0
37662,0
37663,0
37664,0
37665,0
37666,0
37667,0
37668,0
37669,0
37670,0
37671,0
37672,0
37673,1
37674,1
37675,0
37676,0
37677,1
37678,0
37679,0
37680,0
37681,0
37682,0
37683,0
37684,1
37685,0
37686,0
37687,1
37688,0
37689,0
37690,0
37691,0
37692,0
37693,0
37694,0
37695,0
37696,0
37697,0
37698,1
37699,0
37700,1
37701,0
37702,0
37703,1
37704,0
37705,0
37706,0
37707,0
37708,1
37709,0
37710,0
37711,0
37712,0
37713,1
37714,0
37715,0
37716,0
37717,1
37718,0
37719,0
37720,0
37721,0
37722,0
37723,0
37724,0
37725,0
37726,0
37727,0
37728,1
37729,1
37730,0
37731,0
37732,0
37733,1
37734,0
37735,1
37736,0
37737,1
37738,0
37739,1
37740,0
37741,0
37742,1
37743,1
37744,0
37745,1
37746,1
37747,1
37748,1
37749,0
37750,1
37751,0
37752,1
37753,0
37754,0
37755,0
37756,0
37757,0
37758,1
37759,0
37760,0
37761,0
37762,0
37763,0
37764,1
37765,0
37766,0
37767,0
37768,0
37769,0
37770,0
37771,0
37772,0
37773,1
37774,1
37775,0
37776,0
37777,0
37778,0
37779,1
37780,0
37781,0
37782,0
37783,0
37784,0
37785,0
37786,1
37787,0
37788,0
37789,0
37790,0
37791,0
37792,0
37793,1
37794,0
37795,0
37796,0
37797,0
37798,0
37799,0
37800,0
37801,0
37802,0
37803,0
37804,0
37805,0
37806,1
37807,0
37808,0
37809,0
37810,0
37811,0
37812,0
37813,1
37814,1
37815,0
37816,0
37817,0
37818,0
37819,0
37820,1
37821,0
37822,0
37823,0
37824,0
37825,0
37826,0
37827,0
37828,0
37829,0
37830,0
37831,0
37832,0
37833,1
37834,0
37835,0
37836,0
37837,0
37838,0
37839,1
37840,0
37841,0
37842,0
37843,1
37844,1
37845,0
37846,0
37847,0
37848,0
37849,0
37850,0
37851,0
37852,0
37853,0
37854,0
37855,1
37856,1
37857,0
37858,0
37859,0
37860,0
37861,1
37862,0
37863,0
37864,1
37865,0
37866,0
37867,0
37868,0
37869,0
37870,0
37871,0
37872,0
37873,0
37874,0
37875,0
37876,0
37877,0
37878,1
37879,0
37880,1
37881,0
37882,1
37883,0
37884,0
37885,1
37886,0
37887,0
37888,1
37889,0
37890,0
37891,0
37892,0
37893,0
37894,0
37895,0
37896,0
37897,0
37898,0
37899,0
37900,1
37901,0
37902,0
37903,1
37904,1
37905,0
37906,0
37907,0
37908,0
37909,0
37910,0
37911,0
37912,1
37913,0
37914,0
37915,1
37916,0
37917,1
37918,1
37919,0
37920,0
37921,1
37922,1
37923,0
37924,0
37925,0
37926,0
37927,1
37928,0
37929,0
37930,1
37931,0
37932,1
37933,1
37934,1
37935,1
37936,0
37937,0
37938,0
37939,0
37940,0
37941,0
37942,0
37943,0
37944,0
37945,0
37946,0
37947,0
37948,0
37949,0
37950,0
37951,1
37952,0
37953,0
37954,1
37955,1
37956,0
37957,0
37958,0
37959,1
37960,0
37961,1
37962,0
37963,0
37964,0
37965,0
37966,1
37967,1
37968,0
37969,1
37970,0
37971,0
37972,1
37973,1
37974,0
37975,0
37976,0
37977,0
37978,0
37979,0
37980,0
37981,1
37982,0
37983,0
37984,0
37985,1
37986,0
37987,0
37988,0
37989,1
37990,0
37991,0
37992,0
37993,1
37994,0
37995,0
37996,0
37997,0
37998,0
37999,0
38000,0
38001,1
38002,0
38003,0
38004,0
38005,0
38006,0
38007,0
38008,0
38009,0
38010,0
38011,1
38012,0
38013,1
38014,0
38015,1
38016,0
38017,0
38018,0
38019,1
38020,0
38021,0
38022,0
38023,0
38024,0
38025,0
38026,0
38027,0
38028,0
38029,1
38030,0
38031,0
38032,0
38033,1
38034,0
38035,0
38036,1
38037,1
38038,0
38039,0
38040,1
38041,0
38042,0
38043,0
38044,0
38045,0
38046,1
38047,0
38048,0
38049,1
38050,0
38051,0
38052,0
38053,1
38054,1
38055,0
38056,0
38057,1
38058,1
38059,0
38060,0
38061,0
38062,0
38063,0
38064,0
38065,0
38066,0
38067,0
38068,0
38069,0
38070,1
38071,1
38072,0
38073,0
38074,0
38075,0
38076,0
38077,0
38078,0
38079,0
38080,0
38081,0
38082,0
38083,0
38084,1
38085,1
38086,0
38087,0
38088,0
38089,0
38090,0
38091,1
38092,0
38093,0
38094,0
38095,0
38096,1
38097,0
38098,0
38099,0
38100,0
38101,1
38102,1
38103,0
38104,1
38105,1
38106,1
38107,1
38108,0
38109,0
38110,0
38111,0
38112,0
38113,0
38114,1
38115,0
38116,0
38117,0
38118,0
38119,0
38120,0
38121,1
38122,1
38123,0
38124,1
38125,0
38126,0
38127,0
38128,0
38129,1
38130,0
38131,0
38132,0
38133,0
38134,0
38135,0
38136,0
38137,0
38138,1
38139,1
38140,0
38141,1
38142,1
38143,1
38144,1
38145,0
38146,0
38147,0
38148,0
38149,0
38150,0
38151,1
38152,0
38153,0
38154,0
38155,1
38156,0
38157,1
38158,0
38159,1
38160,1
38161,0
38162,1
38163,1
38164,0
38165,0
38166,0
38167,0
38168,1
38169,0
38170,0
38171,0
38172,0
38173,0
38174,0
38175,1
38176,0
38177,0
38178,0
38179,0
38180,0
38181,1
38182,0
38183,1
38184,0
38185,1
38186,1
38187,0
38188,1
38189,1
38190,0
38191,0
38192,0
38193,0
38194,1
38195,0
38196,0
38197,0
38198,0
38199,0
38200,0
38201,1
38202,0
38203,0
38204,0
38205,0
38206,0
38207,1
38208,0
38209,1
38210,0
38211,1
38212,1
38213,0
38214,1
38215,1
38216,0
38217,0
38218,0
38219,0
38220,1
38221,0
38222,0
38223,0
38224,0
38225,0
38226,0
38227,1
38228,0
38229,0
38230,0
38231,0
38232,0
38233,0
38234,0
38235,0
38236,0
38237,0
38238,0
38239,0
38240,0
38241,0
38242,0
38243,1
38244,0
38245,0
38246,1
38247,0
38248,0
38249,1
38250,0
38251,1
38252,0
38253,1
38254,1
38255,0
38256,1
38257,1
38258,0
38259,0
38260,0
38261,0
38262,0
38263,0
38264,0
38265,1
38266,0
38267,0
38268,0
38269,0
38270,0
38271,0
38272,1
38273,1
38274,0
38275,0
38276,1
38277,0
38278,0
38279,0
38280,0
38281,1
38282,0
38283,0
38284,0
38285,0
38286,0
38287,1
38288,0
38289,0
38290,0
38291,0
38292,0
38293,1
38294,1
38295,1
38296,0
38297,0
38298,1
38299,0
38300,0
38301,0
38302,0
38303,0
38304,0
38305,0
38306,0
38307,0
38308,0
38309,0
38310,0
38311,0
38312,0
38313,1
38314,0
38315,0
38316,0
38317,0
38318,0
38319,0
38320,1
38321,0
38322,1
38323,0
38324,0
38325,0
38326,0
38327,1
38328,0
38329,0
38330,1
38331,0
38332,0
38333,0
38334,1
38335,1
38336,0
38337,1
38338,1
38339,0
38340,0
38341,0
38342,0
38343,0
38344,0
38345,0
38346,0
38347,1
38348,0
38349,0
38350,1
38351,0
38352,0
38353,0
38354,0
38355,1
38356,0
38357,0
38358,0
38359,0
38360,0
38361,0
38362,0
38363,1
38364,0
38365,0
38366,1
38367,0
38368,1
38369,0
38370,0
38371,0
38372,1
38373,0
38374,0
38375,0
38376,0
38377,0
38378,0
38379,0
38380,0
38381,1
38382,0
38383,0
38384,0
38385,0
38386,0
38387,0
38388,0
38389,1
38390,0
38391,1
38392,0
38393,0
38394,0
38395,0
38396,0
38397,0
38398,0
38399,0
38400,1
38401,0
38402,0
38403,0
38404,1
38405,0
38406,1
38407,0
38408,0
38409,0
38410,0
38411,0
38412,1
38413,0
38414,0
38415,0
38416,1
38417,1
38418,0
38419,1
38420,0
38421,0
38422,0
38423,0
38424,1
38425,0
38426,0
38427,0
38428,0
38429,1
38430,0
38431,0
38432,0
38433,0
38434,0
38435,0
38436,0
38437,0
38438,0
38439,0
38440,0
38441,0
38442,0
38443,0
38444,0
38445,0
38446,0
38447,1
38448,0
38449,0
38450,1
38451,1
38452,0
38453,0
38454,0
38455,1
38456,0
38457,0
38458,1
38459,0
38460,0
38461,0
38462,0
38463,0
38464,1
38465,0
38466,0
38467,1
38468,0
38469,1
38470,1
38471,0
38472,0
38473,0
38474,0
38475,1
38476,1
38477,0
38478,0
38479,0
38480,0
38481,0
38482,0
38483,0
38484,0
38485,0
38486,0
38487,0
38488,0
38489,1
38490,1
38491,1
38492,0
38493,0
38494,1
38495,1
38496,0
38497,0
38498,0
38499,1
38500,0
38501,0
38502,0
38503,1
38504,0
38505,1
38506,0
38507,0
38508,1
38509,0
38510,0
38511,0
38512,1
38513,0
38514,1
38515,0
38516,0
38517,0
38518,0
38519,0
38520,0
38521,0
38522,1
38523,0
38524,0
38525,1
38526,0
38527,0
38528,0
38529,0
38530,1
38531,0
38532,0
38533,0
38534,0
38535,0
38536,1
38537,1
38538,0
38539,0
38540,0
38541,0
38542,0
38543,0
38544,0
38545,1
38546,1
38547,0
38548,1
38549,1
38550,1
38551,0
38552,0
38553,0
38554,0
38555,0
38556,0
38557,1
38558,0
38559,0
38560,0
38561,0
38562,0
38563,0
38564,0
38565,1
38566,1
38567,0
38568,0
38569,0
38570,0
38571,0
38572,1
38573,0
38574,1
38575,0
38576,1
38577,0
38578,1
38579,0
38580,1
38581,1
38582,1
38583,0
38584,1
38585,0
38586,0
38587,0
38588,0
38589,0
38590,0
38591,0
38592,0
38593,0
38594,0
38595,0
38596,1
38597,0
38598,0
38599,0
38600,0
38601,0
38602,1
38603,0
38604,1
38605,0
38606,0
38607,0
38608,0
38609,1
38610,0
38611,0
38612,0
38613,0
38614,0
38615,0
38616,0
38617,1
38618,0
38619,0
38620,1
38621,1
38622,0
38623,0
38624,0
38625,1
38626,0
38627,1
38628,0
38629,0
38630,0
38631,0
38632,0
38633,0
38634,0
38635,0
38636,0
38637,0
38638,1
38639,1
38640,0
38641,0
38642,0
38643,0
38644,0
38645,0
38646,1
38647,0
38648,0
38649,1
38650,1
38651,1
38652,0
38653,0
38654,0
38655,1
38656,0
38657,0
38658,0
38659,1
38660,0
38661,1
38662,0
38663,0
38664,1
38665,0
38666,0
38667,0
38668,0
38669,0
38670,1
38671,0
38672,0
38673,0
38674,1
38675,0
38676,1
38677,1
38678,0
38679,0
38680,0
38681,0
38682,0
38683,1
38684,0
38685,1
38686,0
38687,0
38688,0
38689,1
38690,1
38691,1
38692,0
38693,0
38694,0
38695,0
38696,0
38697,0
38698,0
38699,0
38700,1
38701,0
38702,0
38703,1
38704,0
38705,1
38706,1
38707,0
38708,1
38709,0
38710,0
38711,0
38712,0
38713,0
38714,0
38715,0
38716,0
38717,1
38718,1
38719,0
38720,0
38721,1
38722,0
38723,0
38724,0
38725,1
38726,1
38727,1
38728,0
38729,0
38730,0
38731,1
38732,0
38733,0
38734,0
38735,1
38736,0
38737,0
38738,0
38739,0
38740,0
38741,0
38742,0
38743,0
38744,0
38745,0
38746,0
38747,0
38748,0
38749,1
38750,0
38751,0
38752,0
38753,0
38754,0
38755,0
38756,1
38757,0
38758,0
38759,0
38760,1
38761,0
38762,0
38763,0
38764,0
38765,0
38766,0
38767,0
38768,0
38769,0
38770,0
38771,0
38772,1
38773,0
38774,1
38775,0
38776,0
38777,1
38778,0
38779,0
38780,0
38781,0
38782,1
38783,0
38784,0
38785,1
38786,0
38787,0
38788,0
38789,0
38790,0
38791,0
38792,0
38793,0
38794,0
38795,0
38796,1
38797,0
38798,0
38799,1
38800,0
38801,0
38802,1
38803,0
38804,0
38805,0
38806,0
38807,0
38808,0
38809,0
38810,1
38811,0
38812,0
38813,0
38814,0
38815,0
38816,0
38817,0
38818,0
38819,0
38820,0
38821,1
38822,0
38823,0
38824,0
38825,0
38826,0
38827,1
38828,0
38829,0
38830,1
38831,0
38832,1
38833,0
38834,1
38835,0
38836,0
38837,0
38838,0
38839,0
38840,1
38841,0
38842,1
38843,0
38844,0
38845,0
38846,0
38847,0
38848,0
38849,0
38850,0
38851,0
38852,1
38853,0
38854,0
38855,0
38856,0
38857,0
38858,0
38859,0
38860,1
38861,1
38862,0
38863,0
38864,0
38865,0
38866,0
38867,0
38868,0
38869,0
38870,0
38871,0
38872,1
38873,0
38874,1
38875,1
38876,0
38877,1
38878,0
38879,1
38880,0
38881,1
38882,1
38883,0
38884,0
38885,0
38886,0
38887,1
38888,0
38889,1
38890,0
38891,0
38892,0
38893,0
38894,0
38895,0
38896,1
38897,1
38898,0
38899,0
38900,0
38901,0
38902,0
38903,0
38904,0
38905,0
38906,0
38907,1
38908,0
38909,0
38910,0
38911,1
38912,0
38913,1
38914,1
38915,0
38916,1
38917,1
38918,1
38919,0
38920,0
38921,1
38922,1
38923,1
38924,0
38925,1
38926,0
38927,0
38928,0
38929,0
38930,0
38931,0
38932,0
38933,0
38934,0
38935,0
38936,0
38937,0
38938,1
38939,0
38940,1
38941,0
38942,0
38943,0
38944,1
38945,1
38946,0
38947,0
38948,0
38949,0
38950,0
38951,1
38952,0
38953,0
38954,1
38955,0
38956,0
38957,0
38958,0
38959,1
38960,0
38961,1
38962,1
38963,0
38964,0
38965,0
38966,0
38967,0
38968,1
38969,0
38970,1
38971,0
38972,0
38973,0
38974,0
38975,0
38976,0
38977,0
38978,1
38979,1
38980,1
38981,0
38982,0
38983,0
38984,0
38985,0
38986,0
38987,1
38988,0
38989,0
38990,1
38991,0
38992,1
38993,0
38994,0
38995,0
38996,0
38997,0
38998,1
38999,1
39000,0
39001,0
39002,0
39003,0
39004,0
39005,1
39006,1
39007,0
39008,1
39009,0
39010,1
39011,1
39012,0
39013,0
39014,0
39015,0
39016,1
39017,0
39018,0
39019,1
39020,0
39021,1
39022,0
39023,0
39024,1
39025,1
39026,1
39027,1
39028,0
39029,0
39030,0
39031,0
39032,0
39033,1
39034,0
39035,0
39036,0
39037,0
39038,0
39039,0
39040,0
39041,0
39042,1
39043,0
39044,0
39045,1
39046,0
39047,0
39048,0
39049,0
39050,0
39051,1
39052,0
39053,0
39054,0
39055,0
39056,1
39057,0
39058,1
39059,0
39060,0
39061,0
39062,0
39063,0
39064,0
39065,1
39066,0
39067,0
39068,0
39069,0
39070,1
39071,0
39072,0
39073,0
39074,0
39075,1
39076,0
39077,0
39078,0
39079,0
39080,0
39081,0
39082,0
39083,1
39084,0
39085,0
39086,0
39087,0
39088,1
39089,0
39090,0
39091,0
39092,0
39093,0
39094,0
39095,0
39096,0
39097,0
39098,0
39099,0
39100,0
39101,0
39102,1
39103,1
39104,0
39105,0
39106,0
39107,0
39108,0
39109,0
39110,1
39111,0
39112,1
39113,0
39114,0
39115,0
39116,1
39117,0
39118,0
39119,1
39120,0
39121,1
39122,1
39123,0
39124,0
39125,0
39126,0
39127,1
39128,0
39129,1
39130,0
39131,1
39132,0
39133,0
39134,0
39135,1
39136,0
39137,0
39138,0
39139,0
39140,0
39141,1
39142,0
39143,0
39144,0
39145,1
39146,0
39147,1
39148,0
39149,0
39150,0
39151,0
39152,1
39153,1
39154,1
39155,1
39156,1
39157,0
39158,0
39159,0
39160,0
39161,1
39162,0
39163,1
39164,1
39165,0
39166,0
39167,0
39168,0
39169,1
39170,0
39171,0
39172,1
39173,0
39174,1
39175,0
39176,0
39177,0
39178,1
39179,0
39180,1
39181,0
39182,0
39183,0
39184,0
39185,0
39186,0
39187,0
39188,0
39189,0
39190,0
39191,0
39192,0
39193,0
39194,1
39195,0
39196,0
39197,0
39198,0
39199,0
39200,0
39201,0
39202,0
39203,0
39204,0
39205,0
39206,0
39207,0
39208,0
39209,0
39210,0
39211,0
39212,0
39213,1
39214,1
39215,0
39216,0
39217,0
39218,0
39219,1
39220,0
39221,0
39222,0
39223,0
39224,0
39225,1
39226,0
39227,0
39228,0
39229,0
39230,0
39231,1
39232,0
39233,0
39234,1
39235,0
39236,0
39237,0
39238,0
39239,0
39240,1
39241,0
39242,0
39243,1
39244,1
39245,0
39246,0
39247,0
39248,1
39249,0
39250,0
39251,0
39252,0
39253,0
39254,0
39255,0
39256,0
39257,0
39258,0
39259,0
39260,0
39261,0
39262,0
39263,1
39264,0
39265,0
39266,0
39267,1
39268,0
39269,0
39270,0
39271,0
39272,0
39273,1
39274,0
39275,0
39276,0
39277,1
39278,0
39279,0
39280,0
39281,1
39282,1
39283,0
39284,0
39285,0
39286,1
39287,1
39288,0
39289,0
39290,0
39291,1
39292,0
39293,0
39294,0
39295,0
39296,0
39297,1
39298,0
39299,0
39300,1
39301,1
39302,0
39303,0
39304,0
39305,0
39306,0
39307,0
39308,0
39309,1
39310,0
39311,0
39312,1
39313,0
39314,0
39315,0
39316,1
39317,1
39318,1
39319,0
39320,0
39321,0
39322,1
39323,0
39324,1
39325,0
39326,0
39327,1
39328,0
39329,0
39330,0
39331,0
39332,0
39333,1
39334,0
39335,0
39336,0
39337,0
39338,0
39339,0
39340,0
39341,1
39342,0
39343,1
39344,1
39345,0
39346,1
39347,1
39348,0
39349,1
39350,0
39351,0
39352,1
39353,0
39354,1
39355,1
39356,1
39357,0
39358,0
39359,1
39360,0
39361,0
39362,0
39363,0
39364,0
39365,0
39366,1
39367,1
39368,0
39369,0
39370,0
39371,1
39372,1
39373,0
39374,0
39375,1
39376,0
39377,1
39378,0
39379,0
39380,0
39381,1
39382,0
39383,0
39384,0
39385,0
39386,1
39387,1
39388,0
39389,1
39390,0
39391,1
39392,0
39393,0
39394,0
39395,0
39396,1
39397,0
39398,0
39399,0
39400,0
39401,0
39402,0
39403,0
39404,0
39405,1
39406,1
39407,0
39408,0
39409,0
39410,0
39411,1
39412,1
39413,0
39414,0
39415,0
39416,0
39417,0
39418,1
39419,0
39420,0
39421,0
39422,0
39423,1
39424,0
39425,0
39426,0
39427,0
39428,0
39429,1
39430,1
39431,1
39432,1
39433,0
39434,0
39435,1
39436,0
39437,1
39438,0
39439,0
39440,0
39441,0
39442,0
39443,0
39444,1
39445,1
39446,1
39447,1
39448,0
39449,0
39450,0
39451,0
39452,0
39453,0
39454,1
39455,0
39456,1
39457,0
39458,0
39459,0
39460,0
39461,1
39462,0
39463,0
39464,1
39465,1
39466,0
39467,0
39468,0
39469,0
39470,0
39471,1
39472,0
39473,1
39474,0
39475,0
39476,1
39477,1
39478,0
39479,1
39480,1
39481,0
39482,0
39483,0
39484,0
39485,1
39486,0
39487,0
39488,0
39489,0
39490,0
39491,0
39492,0
39493,1
39494,0
39495,0
39496,0
39497,0
39498,0
39499,0
39500,1
39501,1
39502,0
39503,1
39504,0
39505,0
39506,1
39507,0
39508,0
39509,0
39510,0
39511,1
39512,0
39513,1
39514,0
39515,1
39516,0
39517,0
39518,0
39519,0
39520,0
39521,0
39522,0
39523,0
39524,1
39525,0
39526,1
39527,0
39528,0
39529,0
39530,1
39531,0
39532,1
39533,1
39534,0
39535,1
39536,0
39537,0
39538,1
39539,0
39540,0
39541,0
39542,1
39543,0
39544,1
39545,0
39546,1
39547,0
39548,0
39549,1
39550,0
39551,1
39552,0
39553,1
39554,0
39555,0
39556,0
39557,0
39558,0
39559,0
39560,1
39561,0
39562,1
39563,1
39564,0
39565,0
39566,1
39567,0
39568,0
39569,0
39570,1
39571,1
39572,0
39573,0
39574,0
39575,0
39576,0
39577,0
39578,0
39579,0
39580,0
39581,0
39582,0
39583,0
39584,0
39585,1
39586,0
39587,0
39588,0
39589,0
39590,0
39591,1
39592,0
39593,0
39594,1
39595,0
39596,1
39597,0
39598,0
39599,0
39600,0
39601,0
39602,0
39603,0
39604,1
39605,1
39606,0
39607,0
39608,0
39609,0
39610,0
39611,1
39612,0
39613,0
39614,0
39615,0
39616,0
39617,0
39618,1
39619,0
39620,0
39621,0
39622,0
39623,1
39624,0
39625,0
39626,0
39627,0
39628,0
39629,0
39630,0
39631,0
39632,0
39633,0
39634,0
39635,0
39636,0
39637,0
39638,0
39639,0
39640,1
39641,0
39642,0
39643,0
39644,0
39645,0
39646,0
39647,0
39648,0
39649,0
39650,0
39651,0
39652,1
39653,0
39654,0
39655,0
39656,0
39657,0
39658,0
39659,0
39660,0
39661,0
39662,0
39663,0
39664,1
39665,0
39666,0
39667,1
39668,0
39669,0
39670,1
39671,0
39672,0
39673,1
39674,0
39675,0
39676,0
39677,1
39678,0
39679,0
39680,1
39681,0
39682,0
39683,0
39684,1
39685,0
39686,0
39687,0
39688,0
39689,0
39690,1
39691,0
39692,0
39693,0
39694,0
39695,1
39696,0
39697,0
39698,0
39699,1
39700,1
39701,0
39702,0
39703,1
39704,0
39705,0
39706,1
39707,0
39708,0
39709,0
39710,0
39711,0
39712,0
39713,0
39714,0
39715,0
39716,0
39717,1
39718,0
39719,0
39720,1
39721,0
39722,1
39723,1
39724,0
39725,1
39726,0
39727,0
39728,0
39729,1
39730,1
39731,1
39732,1
39733,0
39734,0
39735,1
39736,1
39737,1
39738,0
39739,0
39740,0
39741,1
39742,0
39743,1
39744,0
39745,1
39746,0
39747,0
39748,0
39749,1
39750,1
39751,0
39752,0
39753,0
39754,0
39755,0
39756,0
39757,1
39758,0
39759,0
39760,0
39761,1
39762,1
39763,0
39764,0
39765,0
39766,0
39767,0
39768,1
39769,0
39770,0
39771,0
39772,0
39773,1
39774,0
39775,0
39776,0
39777,1
39778,0
39779,0
39780,0
39781,0
39782,0
39783,0
39784,0
39785,0
39786,0
39787,0
39788,0
39789,0
39790,0
39791,0
39792,0
39793,0
39794,0
39795,1
39796,0
39797,1
39798,0
39799,0
39800,0
39801,0
39802,0
39803,0
39804,0
39805,0
39806,0
39807,0
39808,0
39809,0
39810,1
39811,0
39812,0
39813,0
39814,0
39815,0
39816,0
39817,1
39818,1
39819,0
39820,0
39821,0
39822,0
39823,0
39824,0
39825,0
39826,0
39827,0
39828,0
39829,0
39830,0
39831,0
39832,1
39833,1
39834,0
39835,0
39836,0
39837,0
39838,0
39839,0
39840,0
39841,0
39842,0
39843,0
39844,0
39845,0
39846,0
39847,1
39848,0
39849,0
39850,0
39851,0
39852,0
39853,0
39854,1
39855,1
39856,0
39857,0
39858,1
39859,0
39860,0
39861,1
39862,0
39863,0
39864,0
39865,0
39866,0
39867,0
39868,1
39869,0
39870,0
39871,0
39872,0
39873,0
39874,0
39875,1
39876,1
39877,0
39878,0
39879,0
39880,0
39881,0
39882,0
39883,0
39884,1
39885,0
39886,0
39887,0
39888,0
39889,1
39890,0
39891,0
39892,0
39893,1
39894,0
39895,0
39896,0
39897,0
39898,0
39899,0
39900,1
39901,0
39902,1
39903,0
39904,1
39905,0
39906,0
39907,0
39908,0
39909,1
39910,0
39911,0
39912,0
39913,1
39914,0
39915,1
39916,0
39917,0
39918,0
39919,0
39920,0
39921,0
39922,0
39923,0
39924,0
39925,0
39926,0
39927,1
39928,0
39929,0
39930,1
39931,0
39932,1
39933,0
39934,0
39935,0
39936,0
39937,0
39938,0
39939,0
39940,0
39941,0
39942,0
39943,0
39944,0
39945,1
39946,0
39947,0
39948,0
39949,0
39950,0
39951,1
39952,0
39953,0
39954,1
39955,1
39956,1
39957,0
39958,0
39959,0
39960,0
39961,0
39962,1
39963,0
39964,0
39965,0
39966,0
39967,0
39968,0
39969,0
39970,0
39971,0
39972,0
39973,0
39974,0
39975,1
39976,0
39977,1
39978,0
39979,0
39980,0
39981,0
39982,0
39983,0
39984,0
39985,0
39986,0
39987,0
39988,1
39989,0
39990,0
39991,0
39992,1
39993,1
39994,1
39995,0
39996,0
39997,1
39998,0
39999,1
40000,0
40001,1
40002,0
40003,1
40004,1
40005,0
40006,0
40007,0
40008,0
40009,0
40010,0
40011,0
40012,1
40013,0
40014,1
40015,0
40016,0
40017,1
40018,0
40019,0
40020,1
40021,0
40022,0
40023,1
40024,0
